"Gene","Tissue_Count","Best_QValue","Best_Empirical_PValue","Best_PValue","Mean_Abs_Log2_AFC","Example_Tissues","Gencode_ID","Phenotype","Selected_Tissues"
"AMIGO1",1,2.76082e-31,3.14862e-33,1.14947e-38,1.077495,"Liver","ENSG00000181754.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTD-2012J19.1",1,3.22956e-31,5.00639e-33,4.3029e-38,2.546556,"Prostate","ENSG00000232615.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SRMS",1,3.51542e-31,5.48103e-33,2.95227e-38,2.595517,"Prostate","ENSG00000125508.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF320",1,5.50126e-31,8.62652e-33,6.21236e-38,0.537821,"Prostate","ENSG00000182986.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP1-40E16.12",1,6.38648e-31,1.01291e-32,9.06915e-38,1.594766,"Prostate","ENSG00000272277.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LRRC23",1,6.63473e-31,7.69492e-33,3.27203e-38,1.06915,"Liver","ENSG00000010626.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"F8A1",1,8.21721e-31,1.33272e-32,1.43504e-37,0.794999,"Prostate","ENSG00000277203.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C2orf54",1,8.25651e-31,9.73545e-33,5.33107e-38,3.982287,"Liver","ENSG00000172478.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-195E2.1",1,9.73244e-31,1.58719e-32,2.49459e-38,4.832577,"Prostate","ENSG00000230847.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-755H23.1",1,1.05421e-30,1.72867e-32,9.2302e-38,4.50457,"Prostate","ENSG00000284600.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-426C22.8",1,1.13827e-30,1.35316e-32,9.44007e-38,2.978745,"Liver","ENSG00000277999.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TMEM220",1,1.15017e-30,1.37842e-32,7.74708e-38,0.813487,"Liver","ENSG00000187824.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GALC",1,1.40549e-30,1.71158e-32,4.77936e-38,1.406767,"Liver","ENSG00000054983.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01606",1,1.50828e-30,1.85133e-32,4.99627e-42,5.966709,"Liver","ENSG00000253301.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-216M21.1",1,1.66417e-30,2.83327e-32,1.97407e-35,3.011536,"Prostate","ENSG00000237846.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PSRC1",1,1.834e-30,2.28659e-32,1.0541e-37,3.016748,"Liver","ENSG00000134222.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DMTN",1,1.96704e-30,2.49048e-32,1.46126e-37,2.001054,"Liver","ENSG00000158856.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"POLR1B",1,2.08594e-30,3.57002e-32,2.056e-37,0.725214,"Prostate","ENSG00000125630.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTB-50L17.9",1,2.48054e-30,4.28982e-32,7.50006e-37,2.048279,"Prostate","ENSG00000267769.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PSG4",1,2.79681e-30,4.86183e-32,9.61344e-39,4.481593,"Prostate","ENSG00000243137.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-147I3.1",1,3.08563e-30,5.4192e-32,3.24061e-37,1.448275,"Prostate","ENSG00000241170.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RBM26-AS1",1,3.98859e-30,1.66994e-32,4.32851e-37,1.60989,"Ovary","ENSG00000227354.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-707O23.1",1,5.96933e-30,7.61551e-32,1.42875e-38,3.17558,"Liver","ENSG00000280022.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"F12",1,1.13023e-29,1.50746e-31,8.61071e-37,1.418319,"Liver","ENSG00000131187.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TDGF1",1,1.57673e-29,7.36313e-32,4.50874e-38,3.069017,"Ovary","ENSG00000241186.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC02153",1,1.83046e-29,2.49447e-31,1.03631e-36,6.015755,"Liver","ENSG00000253199.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MUC3A",1,2.91996e-29,4.09208e-31,9.55519e-37,3.94347,"Liver","ENSG00000169894.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HLA-DMA",1,3.96729e-29,5.63651e-31,1.17566e-37,2.088084,"Liver","ENSG00000204257.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ADCYAP1R1",1,4.35317e-29,6.22683e-31,7.78241e-36,2.869095,"Liver","ENSG00000078549.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HIBCH",1,7.47105e-29,1.08311e-30,1.00782e-35,0.875623,"Liver","ENSG00000198130.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NUPR2",1,2.02607e-28,1.14191e-30,1.45242e-35,5.114976,"Ovary","ENSG00000185290.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LDHC",1,2.23738e-28,3.28688e-30,8.64087e-35,4.411011,"Liver","ENSG00000166796.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MMP27",1,2.562e-28,3.78853e-30,1.92975e-36,3.064539,"Liver","ENSG00000137675.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FBLL1",1,3.4716e-28,5.20069e-30,6.53429e-35,3.279331,"Liver","ENSG00000188573.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GLT1D1",1,5.02301e-28,7.67045e-30,1.96109e-34,0.991781,"Liver","ENSG00000151948.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRSS53",1,9.03367e-28,1.40367e-29,3.14716e-34,1.45556,"Liver","ENSG00000151006.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CRELD1",1,1.66299e-27,1.04538e-29,9.36986e-35,1.329313,"Ovary","ENSG00000163703.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CELSR2",1,2.20583e-27,3.53899e-29,9.42742e-34,1.979595,"Liver","ENSG00000143126.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-369E15.4",1,2.37609e-27,3.85809e-29,3.78929e-34,4.420219,"Liver","ENSG00000253147.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TTC38",1,3.2959e-27,5.38344e-29,1.379e-34,0.979463,"Liver","ENSG00000075234.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SCAMP5",1,4.32569e-27,7.10728e-29,3.25086e-34,3.907028,"Liver","ENSG00000198794.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GLMP",1,4.46734e-27,7.3832e-29,3.65865e-33,1.438943,"Liver","ENSG00000198715.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PYROXD1",1,6.31784e-27,1.05026e-28,7.90271e-34,0.726082,"Liver","ENSG00000121350.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"KNOP1",1,7.88568e-27,5.71426e-29,2.14059e-33,1.222162,"Ovary","ENSG00000103550.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"XPNPEP2",1,9.42974e-27,1.5858e-28,3.11595e-32,6.643856,"Liver","ENSG00000122121.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TSPAN10",1,1.09768e-26,8.26154e-29,1.66799e-33,1.400345,"Ovary","ENSG00000182612.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NECTIN2",1,1.20145e-26,2.0321e-28,8.78068e-34,0.711157,"Liver","ENSG00000130202.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CFHR3",1,1.69648e-26,2.88577e-28,5.05134e-33,6.643856,"Liver","ENSG00000116785.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-395B7.2",1,1.75512e-26,3.00248e-28,3.03938e-33,3.440515,"Liver","ENSG00000274993.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NPIPB14P",1,1.96297e-26,1.58049e-28,6.17942e-34,0.979984,"Ovary","ENSG00000226232.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-390F4.3",1,2.51913e-26,4.33381e-28,2.12697e-33,1.291722,"Liver","ENSG00000225489.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-676J12.7",1,2.98515e-26,5.19323e-28,5.36443e-33,2.897327,"Liver","ENSG00000262003.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FAM166A",1,3.74687e-26,6.62703e-28,2.50809e-32,2.2902,"Liver","ENSG00000188163.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CNKSR1",1,4.98503e-26,4.09399e-28,1.78213e-32,1.614069,"Ovary","ENSG00000142675.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"XXbac-BPGBPG55C20.1",1,7.88605e-26,6.66695e-28,5.66903e-33,1.784996,"Ovary","ENSG00000272541.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-475O23.2",1,8.02641e-26,1.45065e-27,2.94438e-32,3.995106,"Liver","ENSG00000243384.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"WHAMM",1,1.09753e-25,2.02604e-27,5.43268e-33,0.554973,"Liver","ENSG00000156232.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ATG10",1,1.45393e-25,1.2877e-27,3.21091e-32,0.889308,"Ovary","ENSG00000152348.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NBPF2P",1,1.48582e-25,1.32791e-27,1.11855e-32,3.831463,"Ovary","ENSG00000227001.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HLA-C",1,1.57677e-25,2.95988e-27,1.97787e-34,1.052475,"Liver","ENSG00000204525.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GPR108",1,1.69929e-25,3.23544e-27,2.79819e-32,0.541234,"Liver","ENSG00000125734.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC006960.7",1,1.72924e-25,3.30917e-27,1.70947e-34,4.066417,"Liver","ENSG00000237400.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LRRC37A",1,1.92845e-25,3.70904e-27,3.52913e-32,1.682345,"Liver","ENSG00000176681.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP5-1017F8.2",1,2.76052e-25,2.55604e-27,1.31893e-34,4.330988,"Ovary","ENSG00000276093.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01273",1,2.84616e-25,2.65825e-27,7.26619e-32,1.185805,"Ovary","ENSG00000231742.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CCT8",1,3.11014e-25,2.92984e-27,4.68437e-32,0.581637,"Ovary","ENSG00000156261.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NUDT8",1,3.24596e-25,6.27441e-27,5.45453e-32,1.262245,"Liver","ENSG00000167799.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GTF2IP13",1,4.26225e-25,4.0838e-27,2.57212e-31,1.764995,"Ovary","ENSG00000272556.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NAAA",1,4.96261e-25,4.79479e-27,5.02955e-32,1.12436,"Ovary","ENSG00000138744.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DPYSL4",1,6.56479e-25,6.50136e-27,1.15002e-31,2.884883,"Ovary","ENSG00000151640.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FAM9C",1,7.99906e-25,7.98618e-27,3.96739e-31,6.643856,"Ovary","ENSG00000187268.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-4L24.4",1,1.02039e-24,1.03518e-26,2.17103e-30,3.559644,"Ovary","ENSG00000279561.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TNKS2-AS1",1,1.66688e-24,1.74472e-26,7.74566e-31,2.04412,"Ovary","ENSG00000228701.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DDX31",1,2.06354e-24,2.19313e-26,1.05577e-30,0.641669,"Ovary","ENSG00000125485.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-350J20.5",1,2.7441e-24,3.00481e-26,7.51609e-31,2.247882,"Ovary","ENSG00000231760.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRR4",1,8.84818e-24,1.033e-25,4.33248e-30,0.733892,"Ovary","ENSG00000111215.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF391",1,1.08319e-23,1.27331e-25,8.0179e-32,0.827298,"Ovary","ENSG00000124613.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TIGAR",1,1.09626e-23,1.29751e-25,1.19742e-29,2.617068,"Ovary","ENSG00000078237.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SUZ12P1",1,2.00312e-23,2.43536e-25,3.15381e-30,0.823836,"Ovary","ENSG00000264538.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP3-465N24.5",1,3.65777e-23,4.56485e-25,9.67192e-30,5.016597,"Ovary","ENSG00000261349.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-500G22.4",1,4.00035e-23,5.02459e-25,2.7042e-29,3.285323,"Ovary","ENSG00000276742.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RMI2",1,4.10079e-23,5.18377e-25,4.54147e-30,1.304515,"Ovary","ENSG00000175643.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RALGAPA1",1,1.24528e-22,1.64433e-24,7.85359e-29,0.621515,"Ovary","ENSG00000174373.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ADGRF5P1",1,1.39538e-22,1.85376e-24,1.95869e-28,5.64908,"Ovary","ENSG00000227582.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"INTS4P1",1,1.4473e-22,1.94745e-24,1.36765e-29,3.717884,"Ovary","ENSG00000164669.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"WDR11",1,3.18598e-22,4.46345e-24,1.24176e-28,0.380713,"Ovary","ENSG00000120008.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-820I16.1",1,3.62039e-22,5.13034e-24,2.41827e-28,2.688,"Ovary","ENSG00000267079.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TARID",1,5.63102e-22,8.07022e-24,9.02005e-29,2.289433,"Ovary","ENSG00000227954.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NARFL",1,6.08868e-22,8.82418e-24,3.57098e-28,0.574336,"Ovary","ENSG00000103245.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PM20D1",1,8.28016e-22,1.22669e-23,3.51355e-28,3.457592,"Ovary","ENSG00000162877.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP4-564F22.5",1,1.17724e-21,1.78198e-23,5.51907e-28,2.356776,"Ovary","ENSG00000224635.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MZT2A",1,1.27086e-21,1.94041e-23,1.91181e-27,0.919915,"Ovary","ENSG00000173272.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MARCH1",1,2.35918e-21,3.70403e-23,1.49306e-27,0.830513,"Ovary","ENSG00000145416.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-597D13.9",1,2.74087e-21,4.3695e-23,2.4063e-27,1.943404,"Ovary","ENSG00000248429.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HCG4P7",1,3.54508e-21,5.70867e-23,2.11448e-29,3.624777,"Ovary","ENSG00000230521.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
