"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:388112","NANOGP8; Nanog homeobox retrogene P8 [KO:K10164]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:84309","NUDT16L1; nudix hydrolase 16 like 1 [KO:K16867]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5058","PAK1; p21 (RAC1) activated kinase 1 [KO:K04409] [EC:2.7.11.1]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:27250","PDCD4; programmed cell death 4 [KO:K16865]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5170","PDPK1; 3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5328","PLAU; plasminogen activator","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:5329","PLAUR; plasminogen activator","KEGG"
"cancer","hsa05205","Proteoglycans in cancer - Homo sapiens (human)","hsa:51196","PLCE1; phospholipase C epsilon 1 [KO:K05860] [EC:3.1.4.11]","KEGG"
